Date,spy_return_1d,spy_return_5d,spy_ma_ratio
2016-11-07,0.022056927637350565,0.0028226254802554696,1.002165051994357
2016-11-08,0.004504024263398687,0.014691596334931,1.0065179340850507
2016-11-09,0.010602061259406215,0.031658271130908355,1.0165511414448354
2016-11-10,0.0024957354874575177,0.03898872945624077,1.0181530250632367
2016-11-11,-0.002305061505554984,0.037736876222919546,1.0150200184588627
2016-11-14,0.0007851725427781009,0.016138779202385267,1.014815099180213
2016-11-15,0.0078028565955086115,0.01947582054594932,1.0216397835777637
2016-11-16,-0.001878269855683623,0.006885903810191385,1.01886488602072
2016-11-17,0.005140909951369066,0.009542662125014534,1.0228805983189175
2016-11-18,-0.0022379396077790714,0.009610581101801241,1.0195152462684751
2016-11-21,0.007551603274947194,0.0164366814986856,1.0259552262485794
2016-11-22,0.0019532331570679684,0.010536944464925702,1.0264260744641711
2016-11-23,0.0005441196694815353,0.012989465069512152,1.0253242169614545
2016-11-25,0.003715429153993144,0.011552853529672724,1.027141468242986
2016-11-28,-0.004694861367183001,0.009061972872567825,1.0204407404346385
2016-11-29,0.001950228708271995,0.00345220156886894,1.0204566523860696
2016-11-30,-0.002398973283970429,-0.0009065159744452433,1.015810210973022
2016-12-01,-0.0036756145602796497,-0.005120132236231756,1.0097888133973418
2016-12-02,0.0005010841942394428,-0.008306181783365063,1.0077689009937654
2016-12-05,0.006008700689467128,0.002358543949950054,1.0109373675067905
2016-12-06,0.00316730002451715,0.00357611124768642,1.012159983518744
2016-12-07,0.013081011959922506,0.019148813136715015,1.0229505187588523
2016-12-08,0.002448278995246911,0.02541299670995567,1.0234110862758112
2016-12-09,0.006040994566572255,0.031090847724952964,1.027354334838445
2016-12-12,-0.0011479565641374645,0.023755758287417494,1.0238924779971983
2016-12-13,0.006673819607249998,0.027334243764648214,1.0281271687337425
2016-12-14,-0.008253984451432772,0.005699081181176346,1.0178949587605393
2016-12-15,0.004117152550846548,0.007373366664669145,1.02003108844427
2016-12-16,-0.0019558367058268855,-0.000634055383769927,1.0163502644420166
2016-12-19,0.00217698187906068,0.0026925937129749222,1.0166549934378648
2016-12-20,0.0038580292985843645,-0.00011206061790791644,1.0188457826995125
2016-12-21,-0.00278249836468647,0.005404344654069471,1.014531001120953
2016-12-22,-0.0017276976204250172,-0.00044799811402307377,1.0114207950200798
2016-12-23,0.0014641740801093484,0.0029771796018318586,1.0116559295493117
2016-12-27,0.0024810763467346675,0.0032815168766193725,1.0125588942548094
2016-12-28,-0.00826489965409627,-0.00883444991714255,1.0031163573858193
2016-12-29,-0.0002223540870394114,-0.006289842740589635,1.0017153300530426
2016-12-30,-0.0036552053287761677,-0.00820854166013163,0.996886215192959
2017-01-03,0.007650339410884444,-0.0020821258644024843,1.0029813286440064
2017-01-04,0.005948835343261072,0.0013698482101995868,1.0074058804683985
2017-01-05,-0.0007941335932116766,0.008913193074965076,1.0052651980737415
2017-01-06,0.0035774196340623288,0.012747687528397611,1.007982885506333
2017-01-09,-0.0033007680840384523,0.013107959897864507,1.004070157854135
2017-01-10,0.0,0.005416184834682536,1.0037859476682403
2017-01-11,0.0028260469847232184,0.002295049994443854,1.0061375488789672
2017-01-12,-0.0025098953574387295,0.000573983714640347,1.003589000117576
2017-01-13,0.0022955564072679735,-0.0007040432420426512,1.0053375030649774
2017-01-17,-0.003523398694932345,-0.0009272538779022677,1.0016247762559127
2017-01-18,0.0022096658451131734,0.0012803630459872206,1.0034582263991112
2017-01-19,-0.0037041945551160582,-0.0052398132492420535,0.9996571490288356
2017-01-20,0.0036740440626457094,0.0009272020461958963,1.003254465665998
2017-01-23,-0.002602419370089759,-0.003964086914611253,1.0005594885232731
2017-01-24,0.006411923857650104,0.005966841777039766,1.006480719316639
2017-01-25,0.008655448008184186,0.012436788482153016,1.0143265642063095
2017-01-26,-0.0010454398561807743,0.01513861765180402,1.0125816361967344
2017-01-27,-0.001569762284971854,0.009834913368083287,1.0099731275264359
2017-01-30,-0.006201321472075638,0.006191133733001619,1.0030020776044335
2017-01-31,-8.82242712367809e-05,-0.0003075883709330318,1.002030226731229
2017-02-01,0.0003957593166588058,-0.008493880452775437,1.0019017244674873
2017-02-02,0.0006588708585093528,-0.00680227748038198,1.0022993374396802
2017-02-03,0.006892973798500179,0.0016161075873868391,1.0085557547600377
2017-02-06,-0.0017878760509981717,0.0060642700967765695,1.0063719664166981
2017-02-07,4.3652743969779806e-05,0.006196958556165422,1.0058675974444808
2017-02-08,0.0013102217106577552,0.007116723830044913,1.0065707942862905
2017-02-09,0.0059329199298512325,0.012424809509125279,1.0117652412044489
2017-02-10,0.0039460901811769755,0.009461735813557803,1.0146492575108117
2017-02-13,0.005442470727107462,0.016773566870353696,1.0188943131924901
2017-02-14,0.00399547319768101,0.020791498054983704,1.0213000212388912
2017-02-15,0.005220194619069751,0.02477754255547171,1.0248019276210836
2017-02-16,-0.0008510955403769893,0.01786643887797834,1.0219659004222565
2017-02-17,0.001576215214372123,0.015463704093073183,1.0217194789728912
2017-02-21,0.005955093390751509,0.015981436060820364,1.0254996909838854
2017-02-22,-0.0008878524034164892,0.011039812030231966,1.022664576089575
2017-02-23,0.0006770922424006454,0.006470407836475012,1.021837814392974
2017-02-24,0.0012688107127163395,0.008605848211380662,1.0214986958499692
2017-02-27,0.001563290200834233,0.008592832482727797,1.0213020204292154
2017-02-28,-0.0026996348027658046,-8.458948214828954e-05,1.0165919759964048
2017-03-01,0.013997633991633451,0.014812864497636857,1.0281146737258775
2017-03-02,-0.00629736193452024,0.007739887733745565,1.0193129542647041
2017-03-03,0.0006292725670105082,0.007096216331760941,1.0176361997144776
2017-03-06,-0.0029773921677263004,0.0025304499167153605,1.0127971666231057
2017-03-07,-0.0029871034414079567,0.002241473722890408,1.008038846474981
2017-03-08,-0.0018569637036041087,-0.013429307772729548,1.0045390995300423
2017-03-09,0.001268691819791501,-0.005917556667437318,1.0041888609869871
2017-03-10,0.003504118659772182,-0.0030615198649497355,1.006195413480275
2017-03-13,0.0005048253611379394,0.00042040383813790605,1.005362745094404
2017-03-14,-0.0038266750672363292,-0.00042203720536460043,1.0006419885605862
2017-03-15,0.008653433561060409,0.010103469765017081,1.0081831337045504
2017-03-16,-0.0019670540142339155,0.0068391730573207354,1.0054448727712335
2017-03-17,-0.0017561323836725595,0.0015614400493793035,1.0029727642053365
2017-03-20,-0.0010968713748055192,-4.1948208938102916e-05,1.0013010068735853
2017-03-21,-0.01283922380189062,-0.009088738008278696,0.988807955796249
2017-03-22,0.002352730363589295,-0.015278612100908195,0.9913391421852774
2017-03-23,-0.0010668237395881075,-0.01439038891244171,0.9905719939750728
2017-03-24,-0.000726474206660277,-0.0133737625866307,0.990241020746291
2017-03-27,-0.0010262675146877065,-0.013304026474230346,0.9897408830114671
2017-03-28,0.007276812559605883,0.006802538291875493,0.9969695841184585
2017-03-29,0.0009345836432117505,0.0053780959029887665,0.9985785410616421
2017-03-30,0.00318454926235634,0.00965689792423019,1.0019598918916166
2017-03-31,-0.0023276141346617596,0.008039120677939993,0.9999769432411821
2017-04-03,-0.0017392875274802044,0.007319630221536366,0.998523686417786
2017-04-04,0.0006373730454773963,0.0006799084758775109,0.9992647249508034
2017-04-05,-0.0029725878656051696,-0.0032262689024799007,0.9964539947032304
2017-04-06,0.002810950926183109,-0.003597479770662604,0.9993385523233149
2017-04-07,-0.0010194554511829823,-0.0022909861485629346,0.9986293051544508
2017-04-10,0.0005956455095372792,4.2656464699586394e-05,0.9995296671155798
2017-04-11,-0.0011901320689766681,-0.0017837624944475605,0.9985126726489505
2017-04-12,-0.004381626290358209,-0.0031944810140583924,0.994958547625314
2017-04-13,-0.006495148295118769,-0.012444849745529507,0.9895346258383667
2017-04-17,0.008860044620043306,-0.0026783420487400678,0.9988248000241051
2017-04-18,-0.002984270213224227,-0.006246544149132061,0.9964592779378684
2017-04-19,-0.0018384370561803642,-0.006891567133149534,0.9946888067449444
2017-04-20,0.008139209210884069,0.0055977035062537706,1.0025583557499917
2017-04-21,-0.003187104113916872,0.008946012904044398,0.9992439117241755
2017-04-24,0.010997970171271687,0.011084120634943462,1.0095218994872157
2017-04-25,0.005818756130786085,0.02001136208565102,1.014331778725405
2017-04-26,-0.0006289914238997163,0.021247282534353484,1.013030423252415
2017-04-27,0.0008390350667519808,0.013852189735058529,1.0132216347820528
2017-04-28,-0.0021793813884156688,0.014877138244564714,1.0106293340803276
2017-05-01,0.00252026583169096,0.006366905214542529,1.0125445544991283
2017-05-02,0.00037681971844816253,0.0009220030666383661,1.0121875432951648
2017-05-03,-0.0012145604802796806,0.000335525224259392,1.0103157481674498
2017-05-04,0.0011740923513776647,0.0006704139456747971,1.01064992132812
2017-05-05,0.003936957547049591,0.006804221265571897,1.0137148317750762
2017-05-08,-0.00016677917759755356,0.004105694013518901,1.0125907929004416
2017-05-09,-0.0009179537772362467,0.0028060942888465945,1.0107858015779627
2017-05-10,0.0017958911566471336,0.005828664631405633,1.011574042273336
2017-05-11,-0.0020427366934907543,0.0025968801822611187,1.00837012650591
2017-05-12,-0.001671052744066981,-0.0030036444120732364,1.0053151160719587
2017-05-15,0.005523615869992282,0.002670605058889608,1.0096512362184398
2017-05-16,-0.0009158024823870958,0.00267276408088013,1.0074123241321997
2017-05-17,-0.017744009990324328,-0.016884240360693692,0.9890429287317022
2017-05-18,0.004028533167750092,-0.010903261714541146,0.9927296376347744
2017-05-19,0.00650410793019085,-0.0028037021654629957,0.998407844169474
2017-05-22,0.0050774209343043,-0.0032462019048603574,1.0029834502864137
2017-05-23,0.002212921105208432,-0.00012477617630390903,1.0048873854016849
2017-05-24,0.002332606165403206,0.020311964629046386,1.0067657016037945
2017-05-25,0.004779810077539803,0.021075425820123783,1.01090953140778
2017-05-26,-0.00020695296278783193,0.014267207845639174,1.009933854223121
2017-05-30,-0.0008687108694180878,0.008266708405071155,1.0084623972589344
2017-05-31,-0.00024859632201634785,0.005790322377945634,1.0076499620338097
2017-06-01,0.007952456973300714,0.011429559813725954,1.0146300161747863
2017-06-02,0.00332818893384057,0.009968331672334019,1.0168601026006643
2017-06-05,-0.0007372726360365123,0.009432614728481115,1.015203526138586
2017-06-06,-0.0031964581332097897,0.00708086773338823,1.0112116311224273
2017-06-07,0.0018499486572693957,0.00919479774733123,1.0121943396076591
2017-06-08,0.0004927128101204215,0.001725859158090648,1.011871284730279
2017-06-09,-0.0015178646898964532,-0.0031124552472113765,1.0094910895456153
2017-06-12,-0.00020533267735112215,-0.002581779675263851,1.0083679481969678
2017-06-13,0.004889922198962227,0.005509587119720605,1.0124073664618904
2017-06-14,-0.001267661741215509,0.002380588462005395,1.0102540401601845
2017-06-15,-0.001924347938518478,-4.1033149574265515e-05,1.0066548249920872
2017-06-16,0.00021834584172042426,0.0016977453703750367,1.0054104147601512
2017-06-19,0.008325069067459445,0.010244384469543899,1.0122063315004657
2017-06-20,-0.00674394929304456,-0.0014514770221520923,1.0044134188986997
2017-06-21,-0.00024700862370030663,-0.0004310117544064074,1.0033224690600404
2017-06-22,-0.0004526599299056189,0.0010428782165030626,1.002165199344086
2017-06-23,0.0011941926580214535,0.002019529474450499,1.002835712616756
2017-06-26,0.0006581238617413554,-0.005599470650821448,1.0029262716433835
2017-06-27,-0.008056173769558916,-0.006913207137140387,0.9946411003517264
2017-06-28,0.00895042984353478,0.0022229042311345815,1.0028777329099283
2017-06-29,-0.008788976595512143,-0.006135726885435178,0.9942332019633977
2017-06-30,0.0018646155144332877,-0.005470212313184009,0.996330245523116
2017-07-03,0.0016956003480217419,-0.0044390896499826304,0.9981421543206952
2017-07-05,0.0023118201317826603,0.005966710733037228,1.0002971134780885
2017-07-06,-0.009144160920454558,-0.012074369794311979,0.9915439672010995
2017-07-07,0.006484762075406936,0.0031487436959294346,0.9980740743566039
2017-07-10,0.0010741564612255505,0.0023572714811319617,0.9991170677878989
2017-07-11,-0.0007428377008640297,-8.277728069527868e-05,0.998372627996683
2017-07-12,0.0075145086080274925,0.005107481586207552,1.0057408540522854
2017-07-13,0.0016804599262543185,0.016087794734958027,1.0071475961719336
2017-07-14,0.004664366985846602,0.014250030963667726,1.011225901946383
2017-07-17,-0.00012240051722800516,0.013037725217271978,1.010500824598434
2017-07-18,0.0005296329529944632,0.014327744268648468,1.0108280043508497
2017-07-19,0.005413947007853581,0.012212977789954893,1.0154690732401144
2017-07-20,0.0004455400819387556,0.010965072951081734,1.015055536345662
2017-07-21,-0.0008904701786276448,0.005375398883052274,1.013310822767649
2017-07-24,-0.0002429943733681661,0.005254141944920576,1.0122980029819963
2017-07-25,0.0024308188624544425,0.007164305269570237,1.013900016052613
2017-07-26,4.0446153716233724e-05,0.0017814495107766337,1.012675330170621
2017-07-27,-0.0009294434032542931,0.000404629990208516,1.0109665705181083
2017-07-28,-0.0011732719557747684,0.00012146163000092969,1.008633689027119
2017-07-31,-0.000566989117136707,-0.00020265122429719007,1.0070395353413966
2017-08-01,0.0022291172860604558,-0.0004038229136826832,1.0082330830663722
2017-08-02,0.00048491103930392576,4.044451789098069e-05,1.007762695614273
2017-08-03,-0.0019398392970146894,-0.0009709322583170144,1.0044966159517645
2017-08-04,0.001822258396141141,0.002025204920276691,1.0052435253722296
2017-08-07,0.0018591077474956474,0.004457594266504383,1.0059883500114837
2017-08-08,-0.0024610362488272086,-0.0002429879208809549,1.0024811836323062
2017-08-09,-4.0401323601280126e-05,-0.0007679180947911535,1.0017826882079452
2017-08-10,-0.014115543081054116,-0.012957918577545136,0.9877740600080658
2017-08-11,0.0014771321093689505,-0.013297953115202987,0.9895218439081638
2017-08-14,0.009913090731102026,-0.00536581831296834,0.9991265433765941
2017-08-15,-0.00012155794126567088,-0.003033152445696574,0.9988330580574664
2017-08-16,0.0017443228139575329,-0.0012537697591046282,1.0005854811869819
2017-08-17,-0.015591159371769359,-0.002748636827239248,0.9857860845021075
2017-08-18,-0.001562669947669293,-0.005775612329687041,0.9850785177517005
2017-08-21,0.0007823770155919174,-0.01476448309105538,0.9866341018448763
2017-08-22,0.010457196140929659,-0.004340651745152524,0.9973525913925487
2017-08-23,-0.003585542579587764,-0.009638141516910448,0.9943563755968066
2017-08-24,-0.0023305972057529045,0.003702611277310197,0.992686744455304
2017-08-25,0.0023360415777264887,0.007621882743704234,0.9954816049944499
2017-08-28,4.0919156238494736e-05,0.00687535764356717,0.9959682965167845
2017-08-29,0.0011450434285231736,-0.00240378562795851,0.9976104684661005
2017-08-30,0.00473770091794834,0.005929329314928511,1.0026289268459985
2017-08-31,0.006015842568004137,0.014344871116920066,1.0085516633574723
2017-09-01,0.001414221867973131,0.013412007231061063,1.0098895062626778
2017-09-05,-0.007182185341170322,0.006092325919085706,1.003006174895052
2017-09-06,0.003413900977821127,0.008372395309565572,1.006504187751385
2017-09-07,-0.00012152290888156614,0.0034955929708764266,1.0064598315429782
2017-09-08,-0.0011745560550050493,-0.003676792417682373,1.0047001262806228
2017-09-11,0.010665884797023795,0.005527836679503961,1.0143642713980312
2017-09-12,0.0033707487596310592,0.016215869106325886,1.0170568996694163
2017-09-13,0.00047954673495365086,0.013244077162567258,1.0167878050534636
2017-09-14,-0.0003196615503507916,0.013043289957396453,1.0158125174974064
2017-09-15,0.0013463774485884539,0.015600107853581902,1.0156668187714728
2017-09-18,0.0021268123333662015,0.007019346352166833,1.0161271289972702
2017-09-19,0.0010011608036626374,0.004641141767776302,1.015435992216777
2017-09-20,0.0003599903219841938,0.00452108804791429,1.014599687248946
2017-09-21,-0.0026794991626652997,0.0021498233998420435,1.010643153958574
2017-09-22,0.00020069328497074324,0.0010032199785896534,1.0094847540432665
2017-09-25,-0.0020445596769381735,-0.0031634750570624925,1.0062850465162028
2017-09-26,0.0006024905140202819,-0.0035604866907014143,1.0057290120007194
2017-09-27,0.0038944373637059826,-3.989138086979427e-05,1.0083410321676212
2017-09-28,0.0011996536367788746,0.003849528370780231,1.008421252227787
2017-09-29,0.003515237358944878,0.007176164242722161,1.010955740972797
2017-10-02,0.0043386883273333066,0.01361839100013218,1.0141780499366218
2017-10-03,0.002139824878604202,0.015175723107369032,1.0147137106883628
2017-10-04,0.0011867368460614092,0.012437594745809077,1.014395600424823
2017-10-05,0.005924856678007462,0.017215835713402017,1.0185672909617949
2017-10-06,-0.0011387662085533545,0.01249829286792914,1.0155779192498036
2017-10-09,-0.0016510331319219418,0.006459908782227464,1.0126941364028335
2017-10-10,0.0026380417898619335,0.006960273436549924,1.0141918469155442
2017-10-11,0.0015709897736435607,0.0073467422328163945,1.0145555348690733
2017-10-12,-0.0014898835679522104,-7.847882786660154e-05,1.0118795553493156
2017-10-13,0.0012174777833973138,0.002280266308072987,1.011953373326475
2017-10-16,0.0013333760912694892,0.005276427540528816,1.0121837996417256
2017-10-17,0.0007053192375325867,0.0033386191372448693,1.0117945199206437
2017-10-18,0.0009784903089182784,0.0027450739958150283,1.0116506658995703
2017-10-19,0.00027367394011301727,0.004516111239022846,1.0106480973400032
2017-10-20,0.005160545485229484,0.008472169859738976,1.0143266471300163
2017-10-23,-0.0038897434693559996,0.0032118131768306135,1.0089522272189573
2017-10-24,0.001757345887252626,0.0042664748664278385,1.0092383142486212
2017-10-25,-0.004950177172872605,-0.0016816669270645068,1.003208473879089
2017-10-26,0.0012929370014496122,-0.0006643963271614206,1.0034664914292377
2017-10-27,0.00817604539597272,0.0023336286522444016,1.0103857777883105
2017-10-30,-0.0037251806020810463,0.0024992196546618217,1.005748509847156
2017-10-31,0.001558024646836742,0.0022997508024511504,1.0064698022351866
2017-11-01,0.001322104581794603,0.00861773237025254,1.00694721842979
2017-11-02,0.00038828498801901645,0.0077064625223866035,1.0067614248700778
2017-11-03,0.003338985684335327,0.0028716557906822704,1.0093182334585025
2017-11-06,0.0015475732604754988,0.008179323207103018,1.0099139480065795
2017-11-07,-0.0006953487626564225,0.005911052749465906,1.0084149781482716
2017-11-08,0.0017009841881274745,0.006291668719020427,1.0093255913978114
2017-11-09,-0.003627786795872834,0.0022518977243448646,1.0049730183453789
2017-11-10,-0.0003101210365256124,-0.0013932552978782597,1.004047741139321
2017-11-13,0.0009299748374083094,-0.002009040276303775,1.0043875561757334
2017-11-14,-0.0023224050275179042,-0.003633957603850435,1.0016149054192027
2017-11-15,-0.00500545146501552,-0.010304675568375998,0.9964619625590995
2017-11-16,0.008501287888129205,0.0017431197689066202,1.0043809167625137
2017-11-17,-0.0029388954678782886,-0.0008910538437764126,1.0012833247767834
2017-11-20,0.0017061243924094693,-0.0001163163661793698,1.0025653484772952
2017-11-21,0.006543015651037987,0.008768707743520565,1.0084538588832095
2017-11-22,-0.0008845419441471103,0.01294666487727092,1.006689112724186
2017-11-24,0.0023097541447489878,0.006727839446749817,1.008088410668947
2017-11-27,-0.0004994142634940912,0.009190971978043416,1.0070936406032946
2017-11-28,0.010144927341646293,0.017692830500508627,1.016107231622351
2017-11-29,-0.0006089531329386277,0.010461636957619147,1.0143984235309842
2017-11-30,0.008755502404180548,0.020211155808533388,1.0217964846045802
2017-12-01,-0.002075791266462068,0.01574728390234781,1.0183267457504437
2017-12-04,-0.001209857374891543,0.015025292668858548,1.0159817235770658
2017-12-05,-0.0035966005709190396,0.0012173746032051458,1.0114833986928455
2017-12-06,0.00018977192388436315,0.0020175592825948385,1.0107877286417153
2017-12-07,0.0031534388191589713,-0.0035470855367204512,1.0130105202124875
2017-12-08,0.00545295927864764,0.003970564959465239,1.0171024840544607
2017-12-11,0.0030128458826359505,0.008215170101415703,1.0185631925690595
2017-12-12,0.00176495149417355,0.013640280182746656,1.018714716501643
2017-12-13,-0.00011223925165104731,0.013334207574146273,1.0168491883525876
2017-12-14,-0.004086517491772357,0.006020774646233518,1.010917305245873
2017-12-15,0.008327437959160244,0.008896876648009977,1.0175444027614466
2017-12-18,0.006341290478764305,0.012244847086190003,1.0217243655680777
2017-12-19,-0.0038402001826747245,0.006581057498060039,1.0158302618957091
2017-12-20,-0.0005242186341704036,0.006166320305744266,1.0136862603952528
2017-12-21,0.0020596364435430115,0.012375748331112657,1.01401474622501
2017-12-22,-0.00026177272489302794,0.0037520530249117723,1.0121241971617556
2017-12-26,-0.0011958284202902014,-0.003765673456548213,1.0093322233387636
2017-12-27,0.000486254796602692,0.000561105202248724,1.008720481052941
2017-12-28,0.0020577274205573204,0.0031458549743348385,1.0095587952294158
2017-12-29,-0.003770571516927168,-0.0026906728494395793,1.0051465112952993
2018-01-02,0.0071574042093420776,0.004710478926520878,1.0112637633962258
2018-01-03,0.00632502221521225,0.012275803200226587,1.0161930941040676
2018-01-04,0.004214812249097255,0.016048297296878955,1.018608854377999
2018-01-05,0.006664022507858025,0.02071890474017124,1.0231868863839972
2018-01-08,0.0018288687407492787,0.026455991362553055,1.0229158725813954
2018-01-09,0.0022633527341644477,0.02146816280890551,1.023247853414429
2018-01-10,-0.0015296784978179323,0.013495264858806921,1.0199407048636826
2018-01-11,0.0072960946690934225,0.016605022954651716,1.0253418362151623
2018-01-12,0.006518853284602333,0.016458420157451803,1.0296311695623992
2018-01-16,-0.00341839846343428,0.01113452792502656,1.02371055113204
2018-01-17,0.009531489994153874,0.018466996499504118,1.0309721089825334
2018-01-18,-0.0016805316484793664,0.018313122165978024,1.0271678314225918
2018-01-19,0.004549525608002369,0.015536513251631856,1.0293335066370763
2018-01-22,0.008130871974453724,0.017162974429428823,1.0347288162327355
2018-01-23,0.002122491120011505,0.022818294295853248,1.0339522333594076
2018-01-24,-0.0003886151826196782,0.012767627073771992,1.0306032937157137
2018-01-25,0.00042387429948109734,0.014902488995111929,1.0280264639108276
2018-01-26,0.01157798240335639,0.022003381597775817,1.0363075613831483
2018-01-29,-0.0066297161719478526,0.007039678551514328,1.0263177956996856
2018-01-30,-0.010257542108356055,-0.005401100687776439,1.0130693636324635
2018-01-31,0.0004971356253100634,-0.0045197914189821775,1.011186148262278
2018-02-01,-0.001135340210853708,-0.006071300959932913,1.008029519097692
2018-02-02,-0.021769989629340736,-0.03883744161805058,0.9854074207872491
2018-02-05,-0.04182219796933684,-0.07288888888888889,0.9458010069177903
2018-02-06,0.019701960554985742,-0.044825236995329254,0.965263597355391
