Date,vix_change,vix_ma_ratio
2016-10-13,0.04902581358430247,1.1939337922369921
2016-10-14,-0.03415216756051487,1.150073180461674
2016-10-17,0.005583017404082069,1.153695528006631
2016-10-18,-0.057371955831403976,1.0899882075281568
2016-10-19,-0.056937166280297546,1.023873797216471
2016-10-20,-0.04580151661352294,0.9710109105008965
2016-10-21,-0.029818170720880666,0.9385773687361377
2016-10-24,-0.02398798284587278,0.9208572336196724
2016-10-25,0.03379412940964488,0.9507664068535697
2016-10-26,0.057949459937637116,0.9993332946808398
2016-10-27,0.07865167862085842,1.072887906396764
2016-10-28,0.05403651666226161,1.11952429275535
2016-10-31,0.05373680686758586,1.1656189878355243
2016-11-01,0.08792497344413852,1.2471022710697424
2016-11-02,0.04094828937233741,1.2711362447878622
2016-11-03,0.14285715696057877,1.4098716582171047
2016-11-04,0.01947465156981787,1.3970519966174377
2016-11-07,-0.16881390962997522,1.1423163317522451
2016-11-08,0.0016034574085257436,1.132463130103835
2016-11-09,-0.2326574018104749,0.8730231117006717
2016-11-10,0.025034746440350863,0.9002076387915459
2016-11-11,-0.038670264835491186,0.8705802975120546
2016-11-14,0.021877167556336508,0.8943792255496502
2016-11-15,-0.07665743727681185,0.8307185678420639
2016-11-16,0.026178039227042982,0.8542964107501911
2016-11-17,-0.026967921163110087,0.8322942925751945
2016-11-18,-0.03745318245039286,0.8023477531862037
2016-11-21,-0.03346305777514691,0.7769541239816172
2016-11-22,-0.0008051714026091616,0.7788865830436801
2016-11-23,0.0016116404520216676,0.7845984134471131
2016-11-25,-0.007240559161564519,0.7864130384658519
2016-11-28,0.06564015039922944,0.8462305544481589
2016-11-29,-0.019011407395610358,0.8414049306302934
2016-11-30,0.03333335797608128,0.8845388177010877
2016-12-01,0.05551386161691929,0.9501941420399473
2016-12-02,0.0035536739032948628,0.9799090844820499
2016-12-05,-0.14022659761218048,0.8739471887071614
2016-12-06,-0.028830343622043952,0.8704318920970984
2016-12-07,0.03647161209220218,0.9244269809924499
2016-12-08,0.034369890926038815,0.9625342923240753
2016-12-09,-0.07041141765418613,0.9050645079226572
2016-12-12,0.0757447100700217,0.9793894546897518
2016-12-13,0.00632910771622841,0.9923545162603683
2016-12-14,0.036949630777348696,1.0297446729306419
2016-12-15,-0.030325976592536774,1.002154743511582
2016-12-16,-0.04612980096541075,0.9602518528886097
2016-12-19,-0.04016391629334615,0.9258380800427797
2016-12-20,-0.02220326456318089,0.9087662065689226
2016-12-21,-0.01572046764191315,0.8985449823101683
2016-12-22,0.014196969025133344,0.9149489924134092
2016-12-23,0.0008748272038969773,0.9190600192125439
2016-12-27,0.04807694151300268,0.967754935466646
2016-12-28,0.08006672697854822,1.0450290349654776
2016-12-29,0.03243243880154001,1.078747771452835
2016-12-30,0.05011219760873842,1.1329433076654307
2017-01-03,-0.08475780510089415,1.0422581179127979
2017-01-04,-0.07782100936292924,0.9622802661431672
2017-01-05,-0.015189898681965852,0.9481252815100945
2017-01-06,-0.029991463511701788,0.9230643514247117
2017-01-09,0.021201478026736664,0.9468037507133226
2017-01-10,-0.006055419200482692,0.9420735257445385
2017-01-11,-0.020017366998950403,0.9284683751826239
2017-01-12,0.02486676085964845,0.9562083081844882
2017-01-13,-0.02686312137274227,0.9381395555234756
2017-01-17,0.05699023770354539,0.995429569118275
2017-01-18,0.05139003054409175,1.045357420794616
2017-01-19,0.024038477703429928,1.0657104549414194
2017-01-20,-0.09702658818678078,0.9619472340302668
2017-01-23,0.01993071894895504,0.9790791905760715
2017-01-24,-0.059473299550954706,0.922230995365664
2017-01-25,-0.02348683670958751,0.9029402304177363
2017-01-26,-0.016651276428180206,0.8929771604374459
2017-01-27,-0.004703686754145675,0.8977132851379919
2017-01-30,0.12287336484965561,1.0144308855688502
2017-01-31,0.009259230270842744,1.0328638297091013
2017-02-01,-0.015012456625316362,1.0219357429817968
2017-02-02,0.010160870558459933,1.0319623115961654
2017-02-03,-0.08046940600080965,0.9518025470596758
2017-02-06,0.03646304546887791,0.9862942283887756
2017-02-07,-0.007036053167217893,0.9805028410893385
2017-02-08,0.014171820013527237,0.994571101781988
2017-02-09,-0.04978163356500542,0.9466220141695334
2017-02-10,-0.0027573283690845996,0.946854033250884
2017-02-13,0.0202764336976633,0.9667277681161099
2017-02-14,-0.029810292032830477,0.9425599855138926
2017-02-15,0.11452518827964431,1.052863067182677
2017-02-16,-0.017543862444632907,1.0390528492336595
2017-02-17,-0.022959222152102332,1.015421298342514
2017-02-21,0.00696256965184161,1.0233956626060468
2017-02-22,0.014693178978214982,1.0353646472856284
2017-02-23,-0.0025553435737702968,1.0286366850361228
2017-02-24,-0.020495283547082077,1.0038508878043484
2017-02-27,0.054054042818229675,1.0511672491847956
2017-02-28,0.06865177115224363,1.118275850610978
2017-03-01,-0.02941177338985901,1.0828080404469902
2017-03-02,-0.05821367978126024,1.0197737999158354
2017-03-03,-0.07197293406170036,0.9503576857539147
2017-03-06,0.02554742080261274,0.9734972949423668
2017-03-07,0.01868327779566159,0.9913419748281503
2017-03-08,0.03580784753204491,1.0243122746734907
2017-03-09,0.03709954020191675,1.05842872271726
2017-03-10,-0.0520325474307588,0.9999999877314625
2017-03-13,-0.026586575471627127,0.9713307993780965
2017-03-14,0.08370042091065732,1.0471204337255415
2017-03-15,-0.05447155007352211,0.9863455247611514
2017-03-16,-0.03611350577481365,0.9537990315779352
2017-03-17,0.006244397376093946,0.9617187941546472
2017-03-20,0.005319186262151998,0.9674529827944999
2017-03-21,0.09964727506489868,1.0597884010144845
2017-03-22,0.02726544870146186,1.0837563736829652
2017-03-23,0.024199801388582465,1.1034018594503585
2017-03-24,-0.012195110427418387,1.0831592123834606
2017-03-27,-0.03549382999945916,1.042926865652676
2017-03-28,-0.0776000213623047,0.9676065543468126
2017-03-29,-0.009540300019495351,0.96290050923796
2017-03-30,0.010507870819386644,0.9741273749199362
2017-03-31,0.07192373712735933,1.0380129124477362
2017-04-03,0.0008084259478053912,1.0339068054789249
2017-04-04,-0.04765752400112433,0.9832374222309754
2017-04-05,0.09329943893374204,1.0703757751187428
2017-04-06,-0.03878975847033306,1.0284718408581583
2017-04-07,0.038740882077134886,1.0629774771389913
2017-04-10,0.09168611621355272,1.147641422431818
2017-04-11,0.0725978284870048,1.2171875974274287
2017-04-12,0.04644995203150981,1.252780456282929
2017-04-13,0.012048165812814648,1.2443959272206595
2017-04-17,-0.08145364584133163,1.1281695928470103
2017-04-18,-0.016371062320340357,1.0967030466864285
2017-04-19,0.03536756076168546,1.1249670522825255
2017-04-20,-0.05224384934373416,1.0608388944971023
2017-04-21,0.03392229744529862,1.090651563813655
2017-04-24,-0.25905672810706337,0.8145476495312397
2017-04-25,-0.00738006665866664,0.8138567572021409
2017-04-26,0.008364326270766664,0.8227800343079759
2017-04-27,-0.045161355535925374,0.7887924171637487
2017-04-28,0.0444015495551191,0.8260802911786546
2017-05-01,-0.0656192290362636,0.7785906528283688
2017-05-02,0.04747779547090514,0.8212167127831114
2017-05-03,0.008498597855628676,0.83177572099542
2017-05-04,-0.020599275350412838,0.822424028276659
2017-05-05,0.010516219529262294,0.8370619431274103
2017-05-08,-0.07568583350596314,0.7833233455908806
2017-05-09,0.019447243754458388,0.8118682762773654
2017-05-10,0.025100401510290693,0.8490644488698899
2017-05-11,0.0381978787331656,0.9008626475119845
2017-05-12,-0.018867995824705996,0.9052530441581299
2017-05-15,0.0019231210093542117,0.9240455854714988
2017-05-16,0.022072892567399194,0.960497800102656
2017-05-17,0.4638498320189939,1.4018523646470866
2017-05-18,-0.05965364310925958,1.315211037307099
2017-05-19,-0.17871759296242995,1.0928564902891162
2017-05-22,-0.09219266280682037,0.9916980710469236
2017-05-23,-0.019213177702065543,0.9728209311066047
2017-05-24,-0.06529848804370886,0.9127345999830332
2017-05-25,-0.0029940803667591886,0.9115379120194786
2017-05-26,-0.018017953516060725,0.899257527089117
2017-05-30,0.05810394194116553,0.9503318867359376
2017-05-31,0.0028901476532217085,0.9538644596230432
2017-06-01,-0.04995192235460266,0.9095089458710897
2017-06-02,-0.01415574706398015,0.899570967985936
2017-06-05,0.03282048152043271,0.9312433189165958
2017-06-06,0.03773586156474562,0.9633555909210452
2017-06-07,-0.005741575793062337,0.9559297352351273
2017-06-08,-0.022136716873013107,0.9349836475769837
2017-06-09,0.053149603342816265,0.984224789058277
2017-06-12,0.0710280600401274,1.0490182617173276
2017-06-13,-0.09075043266938687,0.953819400588392
2017-06-14,0.02111326923397261,0.9740022219633655
2017-06-15,0.024436021317488565,1.0196921812856046
2017-06-16,-0.04770637819154999,0.9908834953799007
2017-06-19,-0.0009634131764529874,0.9978829705892102
2017-06-20,0.04725166601019182,1.0453866903547426
2017-06-21,-0.010128882150526874,1.0346486997240443
2017-06-22,-0.025116321652434603,1.006434224403066
2017-06-23,-0.04389304432874974,0.9621201651158261
2017-06-26,-0.01197613111289031,0.9501871252904992
2017-06-27,0.1171718026044366,1.0580694965914286
2017-06-28,-0.09312844914712981,0.9612804067606516
2017-06-29,0.1405782537338538,1.0883317944336148
2017-06-30,-0.02272721020491575,1.0564112599082656
2017-07-03,0.0035778140215712018,1.0544617541643697
2017-07-05,-0.013369034637671362,1.0373424287550925
2017-07-06,0.13279135569589107,1.1633732277358662
2017-07-07,-0.10765553314006848,1.0331932641508454
2017-07-10,-0.007149233843252278,1.0238687430546938
2017-07-11,-0.019801919005665303,1.0062370432802126
2017-07-12,-0.05417815739093634,0.952248901194857
2017-07-13,-0.03883500629100978,0.9184099168894435
2017-07-14,-0.03939387926020299,0.8879552081877722
2017-07-17,0.03259720909374075,0.9193034793779199
2017-07-18,0.007128375832377021,0.9279414894586305
2017-07-19,-0.010111261678291239,0.923192984000273
2017-07-20,-0.021450463632813332,0.9084012861328208
2017-07-21,-0.022964537451029665,0.8922783308593865
2017-07-24,0.007478702036981089,0.9014865777393588
2017-07-25,0.0,0.9035163663424074
2017-07-26,0.018027579087207313,0.9262833263061504
2017-07-27,0.0531249223897885,0.9751157092415333
2017-07-28,0.01780418509281545,0.9980117317248893
2017-07-31,-0.002915425955530182,0.9995616182754492
2017-08-01,-0.016569207846155454,0.9884404545581007
2017-08-02,0.01883048340039606,1.0109652100856548
2017-08-03,0.015564187895738879,1.037412391921945
2017-08-04,-0.03927201761410959,1.0024486282723863
2017-08-07,-0.009970032946928886,0.9983411541690348
2017-08-08,0.10372605249914524,1.1015075415223088
2017-08-09,0.013686096533594094,1.112056422238362
2017-08-10,0.4437445014579371,1.557659709260242
2017-08-11,-0.03304243493729775,1.4635527410287077
2017-08-14,-0.2050290301900941,1.1498647642155215
2017-08-15,-0.023519867286897922,1.1116753545937295
2017-08-16,-0.02491695944230643,1.0743045157923095
2017-08-17,0.3245315582534989,1.3851155875099714
2017-08-18,-0.08295819588617415,1.2430806913341084
2017-08-21,-0.07503510738600017,1.1312663107487655
2017-08-22,-0.13949956462850044,0.9655055380038992
2017-08-23,0.07929511791027188,1.0304508738397902
2017-08-24,-0.0016326904296875,1.0196764662666076
2017-08-25,-0.07767782868546402,0.9366047858455172
2017-08-28,0.0035460959929021207,0.9358078555919249
2017-08-29,0.033568915608245486,0.9608277783455373
2017-08-30,-0.0410256025693454,0.9178665157098418
2017-08-31,-0.05614974148371832,0.8657973386447908
2017-09-01,-0.043437207886589335,0.8278511088884819
2017-09-05,0.20730497572272832,0.9901631020893359
2017-09-06,-0.0490596443379504,0.9390391702378921
2017-09-07,-0.0068787551950854064,0.9309261041955718
2017-09-08,0.04935062211353536,0.9925476963095162
2017-09-11,-0.11468649805673115,0.8962579020863243
2017-09-12,-0.013979461782811065,0.890235179000686
2017-09-13,-0.0075614295163465295,0.88926530250814
2017-09-14,-0.0057143256777808515,0.8890781050214671
2017-09-15,-0.02586202250397429,0.8863903908129281
2017-09-18,-0.001966613334673628,0.9007809478078069
2017-09-19,0.002955732785520304,0.9156735214784013
2017-09-20,-0.03929278587557794,0.8859497988305693
2017-09-21,-0.01124740896529941,0.8863428202818522
2017-09-22,-0.008273001352106957,0.8897754888453573
2017-09-25,0.06465066482733817,0.952025744271357
2017-09-26,-0.003917723967049813,0.9534077167415435
2017-09-27,-0.029498543607109462,0.9332891985609316
2017-09-28,-0.03242144868637886,0.9102173300793939
2017-09-29,-0.004188477597292017,0.9110941044165112
2017-10-02,-0.006309192236870653,0.9083044844330427
2017-10-03,0.006349250881240609,0.9261784422264066
2017-10-04,0.012618284192532636,0.9470889192268663
2017-10-05,-0.045690605278166374,0.9144278232822505
2017-10-06,0.05005441340050498,0.9721452352657342
2017-10-09,0.07046635565352988,1.0427497065019506
2017-10-10,-0.02420135545463864,1.0200880399241667
2017-10-11,-0.022817415077099112,1.0001015742065422
2017-10-12,0.0060913161034243934,1.0089081045593085
2017-10-13,-0.030272471781440546,0.9811628655490287
2017-10-16,0.03121750275260582,1.0130334645268786
2017-10-17,0.04036332778643237,1.053223049716901
2017-10-18,-0.023278439866581846,1.0271841393887697
2017-10-19,-0.0019860481326166024,1.0231611301086778
2017-10-20,-0.0079601912624645,1.0130569802259122
2017-10-23,0.11033093263128113,1.1199352236654758
2017-10-24,0.008130095308852558,1.123414524243884
2017-10-25,0.006272374173952322,1.1227754047106535
2017-10-26,0.0062333616519982815,1.1199762373036997
2017-10-27,-0.1327433605912578,0.9699129296005384
2017-10-30,0.07142855057563491,1.033820710223093
2017-10-31,-0.030476161411830405,0.9990186794195602
2017-11-01,0.00196458776913655,0.9981895447056035
2017-11-02,-0.026470540111589225,0.968260964535818
2017-11-03,-0.07955689200142912,0.8934506672806974
2017-11-06,0.028446309129240177,0.9230617778768668
2017-11-07,0.05212773879549304,0.9720857400451515
2017-11-08,-0.011122407131747947,0.9616046153392314
2017-11-09,0.07361966121547847,1.0294117647058825
2017-11-10,0.07523809160505013,1.0978218538605207
2017-11-13,0.018600534885431896,1.109663721194752
2017-11-14,0.007826100225033938,1.1114840701978377
2017-11-15,0.13287316148215633,1.2409621545834089
2017-11-16,-0.10434119372568007,1.1025689286640838
2017-11-17,-0.028061217456067378,1.0643449360866373
2017-11-20,-0.06824152806822803,0.993655494327889
2017-11-21,-0.08638498678377493,0.9139153269422896
2017-11-22,0.015416297971388548,0.9339257088071191
2017-11-24,-0.02125506434357527,0.9211717114697817
2017-11-27,0.02068250338026756,0.9399104717689971
2017-11-28,0.016210724343189487,0.9572894033731107
2017-11-29,0.06679961058139239,1.0187080330184592
2017-11-30,0.05420560131261243,1.0684347386549815
2017-12-01,0.0132979233825814,1.0750059088342243
2017-12-04,0.021872265382774758,1.08555233309648
2017-12-05,-0.02996578530178895,1.0436624843107902
2017-12-06,-0.027360941573685515,1.0098511301501647
2017-12-07,-0.0780399795487926,0.9294241267981431
2017-12-08,-0.05708660752133654,0.8800698104843557
2017-12-11,-0.025052168374686046,0.865776802250636
2017-12-12,0.06209849188764216,0.9263236588065522
2017-12-13,0.026209700290543703,0.956901845492695
2017-12-14,0.030451813030375918,0.9984295212873083
2017-12-15,-0.10200187971121033,0.9066846410340546
2017-12-18,0.01167724583719143,0.9257370208579769
2017-12-19,0.05246589863692619,0.9772494526431151
2017-12-20,-0.030907225742323297,0.9470915186777946
2017-12-21,-0.010288104806842169,0.9385365742008861
2017-12-22,0.029106001694605865,0.9647711972530463
2017-12-26,0.035353575248085356,0.997033219893508
2017-12-27,0.021463440685737467,1.0162582147378807
2017-12-28,-0.02769818094143406,0.9906096697480559
2017-12-29,0.08447933505856575,1.0755516501162434
2018-01-02,-0.11503618736210486,0.9595835983417355
2018-01-03,-0.06345965303826762,0.9099949876850818
2018-01-04,0.007650344417148736,0.926679756112999
2018-01-05,0.0,0.9351387232677023
2018-01-08,0.03253798069916325,0.9687102927838845
2018-01-09,0.05882347048478298,1.0230905724602226
2018-01-10,-0.025793673695410413,0.994279315616701
2018-01-11,0.006110022554106864,1.0005569981448283
2018-01-12,0.0283400536161873,1.0290170490376511
2018-01-16,0.14763779749288775,1.173983067585517
2018-01-17,0.021440823608199766,1.1843086402461533
2018-01-18,0.026028583004898964,1.1990972650523175
2018-01-19,-0.07774139022143589,1.0991905181203792
2018-01-22,-0.021295538158310312,1.068953790581587
2018-01-23,0.006346387143536081,1.0680779706680614
2018-01-24,0.03333332187778648,1.095406375550002
2018-01-25,0.00959020524118448,1.0989323671557483
2018-01-26,-0.04317789320329979,1.0484481303667728
2018-01-29,0.24909749529661251,1.2873221153138428
2018-01-30,0.06864160395890595,1.352104938193757
2018-01-31,-0.08451656546477693,1.2168598819223153
2018-02-01,-0.005169844536294876,1.187516545372783
2018-02-02,0.2850778858789582,1.4735049508178446
2018-02-05,1.1559792516603906,2.8374833429206516
2018-02-06,-0.196677390477199,2.114916554539883
2018-02-07,-0.07505003450150693,1.8415459984126687
2018-02-08,0.20663539981343337,2.060344782100583
2018-02-09,-0.1315002910616373,1.6896330987703345
2018-02-12,-0.11871985268389751,1.4250341220548708
2018-02-13,-0.024990288236790614,1.33980787983374
2018-02-14,-0.22867437891433284,1.013444200994472
2018-02-15,-0.006749795772083567,0.9886304548936085
2018-02-16,0.017250388822956486,0.9848426980935406
2018-02-20,0.058581775469182196,1.0178871708650807
2018-02-21,-0.02815533558085659,0.9678979224331173
2018-02-22,-0.06493512061359841,0.889459031755683
2018-02-23,-0.11912391154018309,0.7744692818832096
2018-02-26,-0.04184351667437969,0.7339279241136425
2018-02-27,0.17658227393497672,0.8541039874251607
2018-02-28,0.06777838722644836,0.9015146607888145
2018-03-01,0.13198986808738677,1.0002225480653133
2018-03-02,-0.12817086109366038,0.8603047891800418
2018-03-05,-0.04389997976788962,0.8199807254828391
2018-03-06,-0.01975434815416921,0.8385859489129767
2018-03-07,-0.03267975825291858,0.8344688415458371
2018-03-08,-0.06869365414593254,0.7981277767262569
2018-03-09,-0.114873063303214,0.7400480403102768
2018-03-12,0.07786880894223391,0.8253785463134684
2018-03-13,0.03612171471128467,0.8764171636522432
2018-03-14,0.05382257738439855,0.9431534908521826
2018-03-15,-0.03714448094322875,0.9148056333781173
2018-03-16,-0.0476190448816719,0.8793165903574184
2018-03-19,0.20379748279477994,1.0598166963207398
2018-03-20,-0.04311249606145551,1.0209519889222383
2018-03-21,-0.018681326282152133,1.007986029964486
2018-03-22,0.30683087093850103,1.300314767511822
2018-03-23,0.06555272821949254,1.3539483640021943
2018-03-26,-0.15440289597940582,1.1288244979056445
2018-03-27,0.06990010772029942,1.1951873629580778
2018-03-28,0.016444481743706607,1.2051748483925344
2018-03-29,-0.12680373500047992,1.0593320968846383
2018-04-02,0.18277424393490338,1.2396998088774733
2018-04-03,-0.10668926199096018,1.1005920244797645
2018-04-04,-0.04928914202488288,1.0417261268632068
2018-04-05,-0.05583245073292675,0.9805596662237211
2018-04-06,0.1346356475795858,1.0985022489722158
2018-04-09,0.013029348051544432,1.0928989271033616
2018-04-10,-0.05971525572226477,1.0156792237308825
2018-04-11,-0.011235933070416815,0.9946678904155133
2018-04-12,-0.08646245157063659,0.9058618708021163
2018-04-13,-0.05840994792185128,0.8512406638275405
2018-04-16,-0.048822538134374205,0.80817936767649
2018-04-17,-0.07910625049454578,0.7511575162042544
2018-04-18,0.022950844686539407,0.7733492111375544
2018-04-19,0.02307690050475042,0.7949394811900117
2018-04-20,0.057644055164203234,0.8545104345084573
2018-04-23,-0.03199046416031859,0.8454275071543276
2018-04-24,0.1028151951950691,0.939667333762108
2018-04-25,-0.009988917902509331,0.9417229807432067
2018-04-26,-0.08968611927044345,0.8725318905425776
2018-04-27,-0.05110837040663996,0.8382060901845779
2018-04-30,0.03374435190867309,0.8850000192986596
2018-05-01,-0.027620874176295995,0.8741781562391729
2018-05-02,0.030987766494718016,0.9117899116078123
2018-05-03,-0.004383259068758805,0.9157403499039487
2018-05-04,-0.07106913131303927,0.8674458507535817
2018-05-07,-0.00135412709165883,0.884504681225008
2018-05-08,-0.0027118618205442813,0.8976080101706096
2018-05-09,-0.08769544245463712,0.836293394020071
2018-05-10,-0.014158012889526561,0.8381905454520143
2018-05-11,-0.04383975387560857,0.8137141164432725
2018-05-14,0.02213444229953576,0.8415503470194873
2018-05-15,0.13147716698696743,0.954120071138438
2018-05-16,-0.08270676887778083,0.8814739457047268
2018-05-17,0.0007451735339034649,0.8895218110663103
2018-05-18,-0.0007446186637822816,0.8991624813010746
2018-05-21,-0.025335331643439485,0.8860587922771723
2018-05-22,0.010703390224721554,0.9103429446853071
2018-05-23,-0.04841152272280502,0.882249800844659
2018-05-24,-0.003974577983950622,0.890325769786056
2018-05-25,0.0550678809866183,0.946720154291446
2018-05-29,0.28744327639782363,1.2141099551890424
2018-05-30,-0.12220921395049544,1.0678292863811747
2018-05-31,0.03279790753380385,1.1049842643396703
2018-06-01,-0.12767337835813253,0.9724028308308299
2018-06-04,-0.05349184732453616,0.9271860377471727
2018-06-05,-0.026687610572700193,0.9102253260511016
2018-06-06,-0.061290266015153305,0.8641746411142369
2018-06-07,0.04209619902625272,0.9048862437285775
2018-06-08,0.004122027226969083,0.9121887476487491
2018-06-11,0.013957312974918867,0.9259606592812174
2018-06-12,-0.0008097351071211234,0.9272618027676405
2018-06-13,0.04862231931736094,0.9785608591263043
2018-06-14,-0.06336937568895418,0.9210776181270697
2018-06-15,-0.011551183551541389,0.9154821587966775
2018-06-18,0.027545984139392576,0.9447066797733426
2018-06-19,0.0844841532414351,1.023459086692051
2018-06-20,-0.041947595776401614,0.9821462794691588
2018-06-21,0.14464428357994286,1.1153861016625972
2018-06-22,-0.05942622029758937,1.044170643274601
2018-06-25,0.2585329954680733,1.2939595178463934
2018-06-26,-0.08136179189956849,1.1935822466426784
2018-06-27,0.1249999850239587,1.3279946428769551
2018-06-28,-0.05918478363893154,1.2428545297176803
2018-06-29,-0.045103870129143964,1.1753963077059388
2018-07-02,-0.03045368343513366,1.1278195672753155
2018-07-03,0.03461532019064184,1.1512946196779132
2018-07-05,-0.0724906547003974,1.0553029617831198
2018-07-06,-0.10688045109749944,0.9384102337262457
2018-07-09,-0.050860157890520896,0.8890912587607593
2018-07-10,-0.00394005033206124,0.8846894349002606
2018-07-11,0.07832276457501397,0.9496934274642839
2018-07-12,-0.07703596345699171,0.8776335892608901
2018-07-13,-0.03179647225406612,0.8495501313997836
2018-07-16,0.05336614139936113,0.8922424167605214
2018-07-17,-0.06001555016899285,0.8394237024541464
2018-07-18,0.0033167463069041503,0.8458876783072447
2018-07-19,0.06363632064578728,0.8994653385294191
2018-07-20,-0.0007770185680464614,0.9043918279846386
2018-07-23,-0.01866250214039078,0.8911170634984702
2018-07-24,-0.016640256739405612,0.8917792338672199
2018-07-25,-0.00966961217039064,0.8948268912562213
2018-07-26,-0.01220501375068006,0.9028707643036102
2018-07-27,0.0733113150312188,0.9830252519216501
2018-07-30,0.09439758412260324,1.0832985303366962
2018-07-31,-0.10028052470009752,0.9850287849294476
2018-08-01,0.024941519620195196,1.0213195298700788
2018-08-02,-0.0730038073000544,0.9570917914881949
2018-08-03,-0.04511888892478966,0.920158129906937
2018-08-06,-0.031786930811503855,0.8959377071674826
2018-08-07,-0.030168601488713476,0.874854946049178
2018-08-08,-0.007319297481462206,0.8782225369616339
2018-08-09,0.03870968309008038,0.9170803468588508
2018-08-10,0.16770180238515042,1.0666234223006164
2018-08-13,0.12310029668257583,1.1885328031868911
2018-08-14,-0.0994586833499882,1.0649704246122325
2018-08-15,0.09992485963755926,1.1596039832101803
2018-08-16,-0.08128418757861378,1.0629049915154527
2018-08-17,-0.060223009474275835,0.999762735516888
2018-08-20,-0.011867133554614995,0.9884065761468127
2018-08-21,0.029623690339424025,1.0158779992681364
2018-08-22,-0.04743387814637445,0.9678438758975639
2018-08-23,0.013061212033641523,0.9794404173616896
2018-08-24,-0.03384368101999047,0.9501921568527569
2018-08-27,0.014178488702180525,0.9717504954785235
2018-08-28,0.027960539214994196,1.0002400554765711
2018-08-29,-0.020000000000000018,0.9837777027759581
2018-08-30,0.10448977412009719,1.0807572230411797
2018-08-31,-0.04951959272114581,1.0222575228282378
2018-09-04,0.023328164754584213,1.0383052474886243
2018-09-05,0.05699088211976577,1.0847272495538085
2018-09-06,0.053199121440381525,1.1257540016232435
2018-09-07,0.015699692962430234,1.1277853733167857
2018-09-10,-0.04838711434753651,1.0691633904604103
2018-09-11,-0.06638415187236713,1.004101498574318
2018-09-12,-0.006051431323006673,0.9986699912590665
2018-09-13,-0.05859972889231746,0.9483287312612985
2018-09-14,-0.024252238763970202,0.9302504650127026
2018-09-17,0.1333886206345103,1.0501266912816938
2018-09-18,-0.06505850317752004,0.9806778138242428
2018-09-19,-0.08131352345229803,0.9047857439535246
