date,ticker,open,high,low,close,volume,finbert_score_mean,finbert_pos_mean,finbert_neg_mean,news_count,sentiment_lag1,sentiment_lag2
2018-01-08,MSFT,80.760128,81.108079,80.210741,80.833382,22113000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08,NVDA,5.442315,5.555902,5.397373,5.481823,881216000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08,ORCL,42.579849,43.258659,42.262483,43.179317,15075000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08,TSLA,21.066668,22.468,21.033333,22.427334,147891000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,AAPL,40.802392,40.921607,40.535909,40.750965,86336000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,AMD,12.0,12.02,11.71,11.82,62560900,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,AMZN,62.845001,62.966499,62.088001,62.634998,73226000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,AVGO,21.564452,21.626841,21.179852,21.204334,26027000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,GOOGL,55.430489,55.430489,54.922988,55.150471,26808000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,META,187.057335,187.15647,185.471272,186.234558,12393100,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,MSFT,81.172156,81.245409,80.448793,80.778427,19484300,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,NVDA,5.487256,5.526765,5.398856,5.480342,497000000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,ORCL,43.586412,43.683763,43.294359,43.418262,14153700,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,TSLA,22.344,22.586666,21.826668,22.246,107199000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,AAPL,40.477456,40.74394,40.440054,40.7416,95839600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,AMD,11.63,12.15,11.56,11.96,52561200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,AMZN,62.2575,62.716499,61.8615,62.716499,53720000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,AVGO,21.005318,21.017955,20.590709,20.756554,31607000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,GOOGL,54.863505,55.149967,54.713835,55.019127,20734000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,META,185.312675,186.254402,184.014081,186.204834,10529900,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,MSFT,80.448797,80.750963,80.036759,80.41217,18652200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,NVDA,5.387991,5.526765,5.333666,5.523308,582664000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,ORCL,43.241254,43.604105,42.993454,43.188152,13476600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,TSLA,22.146667,22.466667,22.0,22.32,64648500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,AAPL,40.811737,41.022121,40.788363,40.97303,74670800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,AMD,12.07,12.19,11.9,12.14,38354900,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,AMZN,62.987,63.838501,62.823002,63.834,62500000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,AVGO,20.814994,20.837106,20.655468,20.809465,17726000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,GOOGL,55.126682,55.252565,54.837744,55.113796,22424000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,META,186.759927,186.759927,185.748817,186.135422,9588600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,MSFT,80.696009,80.696009,79.881083,80.65023,17808900,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,NVDA,5.5559,5.58726,5.5117,5.533183,406032000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,ORCL,43.25011,43.382861,42.869558,43.320911,11687800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,TSLA,22.349333,22.987333,22.217333,22.530001,99682500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,AAPL,41.183406,41.459241,41.059514,41.396126,101672400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,AMD,11.82,12.07,11.8,12.02,47149300,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,AMZN,63.669498,65.288002,63.669498,65.260002,108874000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,AVGO,20.800782,20.9532,20.691799,20.871859,19881000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,GOOGL,55.017152,56.067833,54.913571,56.035622,38586000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,META,176.509969,179.900196,175.855711,177.808563,77551300,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,MSFT,81.19047,82.20684,80.989027,82.042023,24271500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,NVDA,5.521331,5.555654,5.465525,5.506021,359916000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,ORCL,43.52446,44.099713,43.41826,43.816509,15978200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,TSLA,22.575333,22.694,22.244667,22.414667,72376500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,AAPL,41.585465,41.933765,41.174053,41.185741,118263600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,AMD,12.05,12.2,11.8,11.91,42686600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,AMZN,66.150002,66.997002,64.614998,65.242996,144414000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,AVGO,20.94214,21.085872,20.664155,20.789722,33528000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,GOOGL,56.51437,56.939104,55.837869,56.038094,36462000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,META,179.920009,180.167833,176.490123,176.837082,36183800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,MSFT,82.499852,83.131651,80.586152,80.897469,36599700,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,NVDA,5.532444,5.617881,5.350704,5.435153,702348000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,ORCL,44.117406,44.303259,43.754554,43.887306,17152600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,TSLA,22.502666,23.0,22.32,22.670668,97114500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,AAPL,41.176394,41.901044,40.923939,41.865982,137547200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,AMD,11.9,12.19,11.82,12.18,39020800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,AMZN,65.612,65.699997,64.043999,64.75,105076000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,AVGO,20.965833,21.048755,20.569387,20.991894,37365000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,GOOGL,56.318614,56.465312,55.680768,56.454411,27830000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,META,177.699524,177.759014,174.269652,176.053986,27992400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,MSFT,81.565907,82.664682,81.263742,82.536491,25621200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,NVDA,5.449723,5.558866,5.35589,5.548989,538408000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,ORCL,44.170507,44.50681,44.117406,44.489109,23183100,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,TSLA,22.698,23.266666,22.65,23.143999,106552500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,AAPL,41.929087,42.099733,41.66728,41.903374,124773600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,AMD,12.18,12.68,12.15,12.47,62086200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,AMZN,64.697502,65.230003,64.200996,64.666,80538000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,AVGO,20.964251,21.327529,20.886858,21.306995,30319000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,GOOGL,56.466792,56.528247,55.728836,56.299278,27498000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,META,176.579357,179.404538,175.538494,178.234818,23304900,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,MSFT,82.225165,83.021774,82.096975,82.499855,24159700,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,NVDA,5.529727,5.596398,5.498615,5.542074,408632000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,ORCL,44.418315,44.851968,44.338665,44.453716,17119200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,TSLA,23.044666,23.486668,22.916,22.971333,85287000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,AAPL,41.751439,41.978185,41.470931,41.716377,129700400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,AMD,12.56,12.88,12.54,12.59,46800700,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,AMZN,65.599998,65.650002,64.649498,64.728996,91570000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,AVGO,21.255666,21.278568,21.012428,21.037699,29963000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,GOOGL,56.401372,56.686343,56.127301,56.672466,30552000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,META,179.27565,180.782407,178.601562,179.711807,26826500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,MSFT,82.536447,82.966802,82.09694,82.408257,36875000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,NVDA,5.632204,5.706283,5.605289,5.682084,609380000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,ORCL,44.692668,44.781167,44.489117,44.76347,14011500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,TSLA,23.0,23.372667,22.84,23.334667,73324500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,AAPL,41.44522,41.557422,41.28159,41.375092,108434400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,AMD,12.61,12.74,12.37,12.65,34758600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,AMZN,64.858498,66.372498,64.833,66.365501,82802000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,AVGO,20.979263,21.067713,20.582027,20.699697,27230000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,GOOGL,56.688336,57.831202,56.589213,57.696396,29550000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,META,179.226093,183.776132,178.839488,183.756302,21059500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,MSFT,82.408284,83.891635,82.170213,83.882477,23601600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,NVDA,5.689984,5.772212,5.63245,5.770483,550944000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,ORCL,44.630717,44.90507,44.489117,44.878517,16840000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,TSLA,23.293333,23.855333,23.280001,23.437332,93156000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,AAPL,41.445221,41.945462,41.333018,41.384441,130756400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,AMD,12.82,13.0,12.76,12.94,46417200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,AMZN,66.904503,68.245003,66.866997,68.126999,103386000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,AVGO,20.670473,20.881332,20.383801,20.762083,35398000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,GOOGL,58.016557,58.407591,57.849539,58.291618,39138000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,META,184.4304,187.899931,183.934752,187.701675,25678800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,MSFT,84.147995,84.514255,83.818361,84.147995,23412800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,NVDA,5.82382,5.922098,5.805301,5.899381,475228000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,ORCL,44.913917,45.374119,44.754616,45.241367,14141400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,TSLA,24.0,24.033333,23.4,23.519333,81981000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,AAPL,41.433524,41.445212,40.486805,40.725239,204420400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,AMD,13.02,13.05,12.6,12.71,41956400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,AMZN,68.740997,69.407997,66.900002,67.875504,136150000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,AVGO,20.609663,20.791302,20.217166,20.285084,45405000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,GOOGL,58.728244,58.830835,57.856968,58.049759,37128000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,META,188.237008,189.00031,184.896349,184.926086,24334500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,MSFT,84.743171,85.548938,83.854992,84.074745,33277500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,NVDA,5.902591,5.938396,5.767027,5.822586,579972000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,ORCL,45.453759,46.02016,45.321007,45.533409,17205600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,TSLA,23.638666,23.65,22.901333,23.059334,79312500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,AAPL,40.793031,40.895885,39.862677,39.998257,166116000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,AMD,12.78,12.94,12.32,12.41,42966600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,AMZN,68.400002,68.917,67.880997,68.897499,95060000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,AVGO,20.354581,20.362479,19.506408,19.52931,59520000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,GOOGL,58.51662,58.729235,58.077017,58.58749,29984000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,META,186.313871,186.978037,184.975632,185.847961,17377700,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,MSFT,84.669938,85.374984,84.175488,84.541748,26383200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,NVDA,5.876909,5.920122,5.82135,5.836166,409884000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,ORCL,45.613074,46.064424,45.613074,45.666172,13904300,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,TSLA,23.218,23.280001,22.426666,22.509333,101104500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,AAPL,40.206313,40.206313,39.752822,40.09177,156572000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,AMD,12.7,12.95,12.62,12.95,44239000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,AMZN,69.600502,70.126503,69.045502,70.102501,97146000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,AVGO,19.697519,19.818348,19.367412,19.805714,49014000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,GOOGL,58.85462,58.856106,57.888191,58.856106,42170000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,META,186.115625,188.346039,185.183806,188.346039,17759200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,MSFT,85.265112,86.125816,84.770662,86.125816,29172200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,NVDA,5.879874,6.008771,5.867034,6.008524,516356000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,ORCL,45.896262,46.683914,45.80776,46.683914,14909200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,TSLA,22.766666,22.933332,22.380667,22.856667,68091000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,AAPL,39.776187,39.776187,39.053877,39.261921,202561600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,AMD,13.13,13.47,13.05,13.32,66645400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,AMZN,70.459,71.569504,70.022003,70.884003,114038000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,AVGO,19.607494,19.703052,19.229213,19.38558,50401000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,GOOGL,58.877918,59.373523,58.682647,58.802586,31494000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,META,187.106914,187.196127,184.014079,184.361023,20453200,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,MSFT,87.114711,87.398559,85.814493,85.99762,31569900,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,NVDA,5.993954,6.126555,5.941358,6.095441,455116000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,ORCL,46.613135,46.719338,45.913985,45.967083,12234900,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,TSLA,22.656668,23.389999,22.552,23.302,71206500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,AAPL,38.693891,39.124004,38.499872,39.030502,184192800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,AMD,13.12,13.27,12.69,12.87,91236400,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,AMZN,70.158501,71.962502,69.599998,71.890999,117438000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,AVGO,19.052306,19.350825,18.71746,19.030983,46002000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,GOOGL,58.368434,58.874445,58.209341,58.351086,37338000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,META,185.986752,186.541874,180.257068,185.491104,20858600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,MSFT,85.429927,85.759561,84.331146,84.91716,38635100,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,NVDA,5.953706,6.084826,5.887035,5.993462,570832000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,ORCL,45.790071,46.011321,44.913916,45.099766,16863500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,TSLA,23.009333,23.218,22.811333,23.054667,70765500,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,AAPL,39.007112,39.374113,38.920623,39.138016,129915600,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,AMD,13.24,13.85,13.15,13.74,140977800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,AMZN,72.565002,73.628998,72.501999,72.544502,128494000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,AVGO,19.743325,19.991301,19.337403,19.587748,80482000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,GOOGL,58.670257,58.794657,58.089904,58.591457,36022000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,META,186.730204,188.177501,183.607631,185.263092,43275100,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,MSFT,85.841941,87.352761,85.622188,86.995659,48756300,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,NVDA,6.068773,6.155198,6.036178,6.069514,478576000,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,ORCL,45.011274,45.887425,45.011274,45.657326,16806800,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,TSLA,23.167334,23.746,23.012667,23.620667,93211500,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,AAPL,39.077241,39.416189,38.9814,39.219833,188923200,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,AMD,13.62,13.84,13.21,13.25,67543300,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,AMZN,72.25,72.994003,69.257004,69.5,182276000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,AVGO,19.089427,19.419535,18.803542,18.858034,66851000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,GOOGL,58.2827,58.850666,57.954113,58.560238,73514000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,META,186.581503,193.619702,186.254374,191.409103,54211300,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,MSFT,86.794237,87.966265,85.686304,86.308945,47227900,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,NVDA,5.88975,6.096676,5.878391,5.938642,519224000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,ORCL,45.453779,46.00248,45.365276,45.69273,11674100,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,TSLA,23.4,23.977333,23.242001,23.283333,62965500,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,AAPL,38.80376,38.990767,37.424592,37.518093,346375200,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,AMD,13.05,13.06,12.43,12.45,79432600,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,AMZN,73.869499,74.900002,70.699997,71.497498,222514000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,AVGO,18.698515,18.792493,18.486867,18.59664,58352000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,GOOGL,55.875538,56.067833,55.070179,55.468151,117842000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,META,190.368254,192.519378,188.326189,188.623581,26677500,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,MSFT,85.741245,86.04341,83.781759,84.038139,47867800,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,NVDA,5.852216,5.876168,5.708256,5.766284,718464000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,ORCL,45.356422,45.498022,44.285569,44.365219,17562200,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,TSLA,23.229334,23.463333,22.700666,22.916668,55572000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,AAPL,37.190826,38.308187,36.466177,36.580719,290954000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,AMD,12.05,12.18,10.93,11.57,116568900,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,AMZN,70.130997,72.948997,66.036003,69.5,229900000,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,AVGO,18.533452,19.269483,17.974321,18.013807,70776000,0.0,0.0,0.0,0.0,0.0,0.0
